TEIG IU +20.226400 -088.276600   +69.0 "BCI BHE BHN BHZ HHE HHN HHZ HLE HLN HLZ LHE LHN LHZ LLE LLN LLZ UHE UHN UHZ VE1 VHE VHN VHZ VK1" "Tepich, Yucatan, Mexico" 1996,306,00:00:00 2599,365,23:59:59
TIN CI +37.054200 -118.230100 +1164.0 "BHE BHN BHZ LHE LHN LHZ LLE LLN LLZ VHE VHN VHZ" "Tinemaha, California, USA" 1996,355,00:00:00 2599,365,23:59:59
TIXI IU +71.649000 +128.866500   +50.0 "BC0 BCE BCN BCZ BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Tiksi, Russia" 1995,227,00:00:00 1997,041,08:20:00
TIXI IU +71.649000 +128.866500   +50.0 "BC0 BCE BCN BCZ BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Tiksi, Russia" 1997,041,08:20:00 1997,274,00:00:00
TIXI IU +71.649000 +128.866500   +50.0 "BC0 BCE BCN BCZ BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Tiksi, Russia" 1997,274,00:00:00 1997,291,00:00:00
TIXI IU +71.649000 +128.866500   +50.0 "BC0 BCE BCN BCZ BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Tiksi, Russia" 1997,291,00:00:00 1997,318,00:00:00
TIXI IU +71.649000 +128.866500   +50.0 "BC0 BCE BCN BCZ BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Tiksi, Russia" 1997,318,00:00:00 1997,349,13:00:00
TIXI IU +71.649000 +128.866500   +50.0 "BC0 BCE BCN BCZ BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Tiksi, Russia" 1997,349,13:00:00 2599,365,23:59:59
TOL IU +39.881400 -004.048499  +480.0 "BHE BHN BHZ LHE LHN LHZ MHE MHN MHZ SHZ UHE UHN UHZ VHE VHN VHZ" "Toledo, Spain" 1991,221,00:00:00 1992,275,00:00:00
TOV CI +34.156000 -118.819000   +50.0 "BHE BHN BHZ LHE LHN LHZ LLE LLN LLZ UHE UHN UHZ VHE VHN VHZ" "Thousand Oaks, California, USA" 1997,276,00:00:00 2599,365,23:59:59
TPH LB +38.075000 -117.222500 +1883.0 "BHE BHN BHZ LHE LHN LHZ" "Tonopah, Nevada, USA" 1996,358,00:00:00 2599,365,23:59:59
TPNV US +36.948830 -116.249500 +1600.0 "BHE BHN BHZ BLE BLN BLZ HLE HLN HLZ LHE LHN LHZ" "Topopah Spring, Nevada, USA" 1992,167,00:00:00 2599,365,23:59:59
TSUM IU -19.202200 +017.583800 +1240.0 "BC0 BC1 BCE BCI BCN BCZ BHE BHN BHZ HHE HHN HHZ HLE HLN HLZ LHE LHN LHZ LLE LLN LLZ SCI SHE SHN SHZ UE1 UHE UHN UHZ VE1 VHE VHN VHZ VK1 VKI VME VMN VMZ" "Tsumeb, Namibia" 1994,231,00:00:00 1995,316,10:00:00
TSUM IU -19.202200 +017.583800 +1240.0 "BC0 BC1 BCE BCI BCN BCZ BHE BHN BHZ HHE HHN HHZ HLE HLN HLZ LHE LHN LHZ LLE LLN LLZ SCI SHE SHN SHZ UE1 UHE UHN UHZ VE1 VHE VHN VHZ VK1 VKI VME VMN VMZ" "Tsumeb, Namibia" 1995,316,10:00:00 2599,365,23:59:59
TUC IU +32.309600 -110.784600  +874.0 "BHE BHN BHZ LHE LHN LHZ UE1 UHE UHN UHZ VE1 VHE VHN VHZ VK1 VKI VME VMN VMZ" "Tucson, Arizona" 1992,165,00:00:00 1997,310,00:00:00
TUC IU +32.309600 -110.784600  +874.0 "BHE BHN BHZ LHE LHN LHZ UE1 UHE UHN UHZ VE1 VHE VHN VHZ VK1 VKI VME VMN VMZ" "Tucson, Arizona" 1997,310,00:00:00 2599,365,23:59:59
TX00 IM +29.333800 -103.667000 +1013.0 "BHE BHN BHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX01 IM +29.333800 -103.667000 +1013.0 "BHE BHN BHZ LOG SHZ" "-" 1995,074,00:00:00 2599,365,23:59:59
TX02 IM +29.329700 -103.657500  +952.0 "BHE BHN BHZ LOG SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX03 IM +29.331000 -103.674000  +990.0 "BHE BHN BHZ LOG SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX04 IM +29.339700 -103.667200 +1013.0 "BHE BHN BHZ LOG SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX06 IM +29.318700 -103.681500 +1007.0 "SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX07 IM +29.339700 -103.689000 +1038.0 "SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX08 IM +29.351000 -103.676500 +1015.0 "SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX09 IM +29.343300 -103.659800 +1001.0 "SHZ" "-" 1993,244,00:00:00 2599,365,23:59:59
TX10 IM +29.330700 -103.702500 +1033.0 "SHZ" "-" 1995,013,00:00:00 2599,365,23:59:59
ULN IU +47.865200 +107.052800 +1615.0 "BC0 BHE BHN BHZ EHE EHN EHZ ELE ELN ELZ HLE HLN HLZ LHE LHN LHZ LLE LLN LLZ SC1 SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VME VMN VMZ" "Ulaanbaatar, Mongolia" 1994,304,00:00:00 2599,365,23:59:59
USC CI +34.019200 -118.286000   +17.0 "BHE BHN BHZ BLE BLN BLZ HHE HHN HHZ HLE HLN HLZ LDI LDO LHE LHN LHZ LLE LLN LLZ LXZ UHE UHN UHZ UXZ VHE VHN VHZ VXZ" "University of Southern California, California, USA" 1993,048,00:00:00 2599,365,23:59:59
VCS CI +34.484000 -118.111800  +962.0 "BHE BHN BHZ LHE LHN LHZ LLE LLN LLZ VHE VHN VHZ" "Vincent SCE, California, USA" 1998,295,00:00:00 2599,365,23:59:59
VNDA IM -77.513900 +161.845600   +98.0 "BCI BHE BHN BHZ LCI LDO LEA LED LEP LHE LHN LHZ LID LKD LKO LKP LWD LWS SCI SHZ VHE VHN VHZ" "-" 1994,314,00:00:00 2599,365,23:59:59
VTV CI +34.560600 -117.329600  +812.0 "BHE BHN BHZ BLE BLN BLZ HHE HHN HHZ HLE HLN HLZ LDI LDO LHE LHN LHZ LLE LLN LLZ LXZ UHE UHN UHZ UXZ VHE VHN VHZ VXZ" "Victorville, California, USA" 1993,104,00:00:00 2599,365,23:59:59
WAKE IU +19.283300 +166.653600    +1.0 "BC0 BC1 BC2 BCI BH1 BH2 BHZ HHF HHG HHH HHU HHV HHW LDO LH1 LH2 LHE LHF LHG LHH LHN LHU LHV LHW LHZ LWD LWS SC1 SC2 SCA SCI SH1 SH2 SHE SHF SHG SHH SHN SHU SHV SHW SHZ UDO UH1 UH2 UHE UHN UHZ UWD UWS VDO VE1 VH1 VH2 VHE VHF VHG VHH VHN VHU VHV VHW VHZ VK1 VWD VWS" "Wake Island" 1997,126,00:00:00 2599,365,23:59:59
WCI IU +38.229000 -086.294000  +638.0 "BHE BHN BHZ HHE HHN HHZ LHE LHN LHZ UCI UHE UHN UHZ UME UMN UMZ VHE VHN VHZ" "Wyandotte Cave, Indiana, USA" 1997,198,00:00:00 2599,365,23:59:59
WMOK US +34.737890 -098.781000  +486.0 "BHE BHN BHZ BLE BLN BLZ HLE HLN HLZ LHE LHN LHZ" "Wichita Mountains, Oklahoma, USA" 1992,317,00:00:00 2599,365,23:59:59
WUAZ US +35.516890 -111.373890 +1592.0 "BHE BHN BHZ HHE HHN HHZ LHE LHN LHZ" "Wupatki, Arizona, USA" 1998,132,00:00:00 2599,365,23:59:59
WVOR US +42.433950 -118.636720 +1344.0 "BHE BHN BHZ BLE BLN BLZ HLE HLN HLZ LHE LHN LHZ" "Wild Horse Valley, Oregon, USA" 1994,173,00:00:00 2599,365,23:59:59
WVT IU +36.130000 -087.830000  +157.0 "BHE BHN BHZ HHE HHN HHZ LHE LHN LHZ UCI UHE UHN UHZ UME UMN UMZ VHE VHN VHZ" "Waverly, Tennessee, USA" 1997,106,00:00:00 2599,365,23:59:59
XMAS IU +02.044849 -157.445320    +2.0 "BC0 BCI BHE BHN BHZ HHE HHN HHZ LHE LHN LHZ SCI SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1" "Kiritimati Island, Republic of Kiribati" 1997,234,00:00:00 2599,365,23:59:59
YAK IU +62.030830 +129.681170  +105.0 "BC0 BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SC1 SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VHE VHN VHZ VME VMN VMZ" "Yakutsk, Russia" 1993,243,00:00:00 1997,041,04:00:00
YAK IU +62.030830 +129.681170  +105.0 "BC0 BHE BHN BHZ EHE EHN EHZ LHE LHN LHZ SC1 SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VHE VHN VHZ VME VMN VMZ" "Yakutsk, Russia" 1997,041,04:00:00 2599,365,23:59:59
YSNY US +42.475810 -078.537500  +628.0 "BHE BHN BHZ BLE BLN BLZ HLE HLN HLZ LHE LHN LHZ" "Yorkshire, New York, USA" 1993,230,00:00:00 2599,365,23:59:59
YSS IU +46.958300 +142.761000  +100.0 "BC0 BCE BCI BCN BCZ BHE BHN BHZ EHE EHN EHZ HLE HLN HLZ LHE LHN LHZ LLE LLN LLZ SC1 SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VKI VME VMN VMZ" "Yuzhno Sakhalinsk, Russia" 1992,152,00:00:00 1997,043,06:18:00
YSS IU +46.958300 +142.761000  +100.0 "BC0 BCE BCI BCN BCZ BHE BHN BHZ EHE EHN EHZ HLE HLN HLZ LHE LHN LHZ LLE LLN LLZ SC1 SCE SCI SCN SCZ SHE SHN SHZ UHE UHN UHZ VE1 VHE VHN VHZ VK1 VKI VME VMN VMZ" "Yuzhno Sakhalinsk, Russia" 1997,043,06:18:00 2599,365,23:59:59
BDM   BK  +37.9540 -121.8655 +220  "Black Diamond Mines Park, Antioch, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1998,316,00:00:00 2500,365,23:59:59.9999
CMB   BK  +38.0350 -120.3850 +719  "Columbia College, California, USA" "BHE BHN BHZ LHE LHN LHZ " 1992,177,00:00:00 2500,365,23:59:59.9999
CVS   BK  +38.3453 -122.4584 +295  "Carmenet Vineyards, Sonoma, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1998,126,00:00:00 2500,365,23:59:59.9999
FARB  BK  +37.6978 -123.0011 -18   "Farallon Islands, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1997,074,00:00:00 2500,365,23:59:59.9999
GASB  BK  +39.6547 -122.7160 +1355 "Alder Springs, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 2005,265,00:00:00 2500,365,23:59:59.9999
HOPS  BK  +38.9935 -123.0723 +299  "Hopland Field Station, Hopland, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1998,083,22:42:00 2500,365,23:59:59.9999
HUMO  BK  +42.6071 -122.9567 +555  "Hull Mountain, OR, USA" "BHE BHN BHZ LHE LHN LHZ " 2002,169,00:00:00 2500,365,23:59:59.9999
JCC   BK  +40.8175 -124.0296 +27   "Jacoby Creek, Bayside, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 2001,101,21:27:00 2500,365,23:59:59.9999
JRSC  BK  +37.4037 -122.2387 +70   "Jasper Ridge Biol. Preserve, Stanford, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1994,181,21:20:00 2500,365,23:59:59.9999
KCC   BK  +37.3236 -119.3187 +888  "Kaiser Creek, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1995,343,00:00:00 2500,365,23:59:59.9999
MNRC  BK  +38.8787 -122.4428 +710  "McLaughlin Mine, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 2003,170,15:00:00 2500,365,23:59:59.9999
MOD   BK  +41.9025 -120.3029 +1554 "Modoc Plateau, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1999,289,00:00:00 2500,365,23:59:59.9999
ORV   BK  +39.5545 -121.5004 +335  "Oroville Dam, Oroville, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1992,213,18:50:00 2500,365,23:59:59.9999
PACP  BK  +37.0080 -121.2870 +844  "Pacheco Peak, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 2003,170,15:00:00 2500,365,23:59:59.9999
PKD   BK  +35.9452 -120.5416 +583  "Bear Valley Ranch, Parkfield, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1996,250,16:28:00 2500,365,23:59:59.9999
WDC   BK  +40.5799 -122.5411 +268  "Whiskeytown Dam, Whiskeytown, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1992,261,19:23:00 2500,365,23:59:59.9999
WENL  BK  +37.6221 -121.7570 +139  "Wente Vineyards, Livermore, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1998,196,20:30:00 2500,365,23:59:59.9999
YBH   BK  +41.7320 -122.7104 +1060 "Yreka Blue Horn Mine, Yreka, CA, USA" "BHE BHN BHZ LHE LHN LHZ " 1996,296,00:00:00 2500,365,23:59:59.9999
LAO   US  +46.6885 -106.2231 +902  "LASA Array, Montana, USA" "BHE BHN BHZ " 2004,197,00:00:00 2999,365,23:59:59
MSO   US  +46.8292 -113.9406 +1264 "Missoula, Montana, USA" "BHE BHN BHZ LHE LHN LHZ " 2002,235,17:00:00 2999,365,23:59:59
BOZ   US  +45.6470 -111.6296 +1589 "Bozeman, Montana, USA" "BHE BHN BHZ LHE LHN LHZ " 1999,315,00:00:00 2999,365,23:59:59
SAO   US  +36.7650 -121.4450 +350  "San Andreas Geological Observatory, San Benito County, Calif" "BHE BHN BHZ " 1993,060,00:00:00 2500,365,23:59:59.9999
